POUG;TRE;ID;ZUB;VOL;UIO;VBNM;Type;OIN
0;2.5;692;t;t;wwww;f;y;32.08
0;0.125;2645;t;t;wwww;f;y;59.67
0;0.125;1780;t;t;wwww;f;y;48.5
3;2.5;552;f;t;uuuu;t;y;21.5
13;10;2552;f;t;uuuu;t;y;58.42
3;2.375;319;t;t;wwww;t;y;23.25
5;2.085;1603;f;t;uuuu;t;y;20.67
14;10;1720;t;t;wwww;t;y;39.33
2;4.165;802;t;t;wwww;t;y;28
5;5.04;1967;t;t;wwww;t;y;29.25
67;1.21;1277;t;t;wwww;t;y;25.67
8;1.085;2719;t;t;wwww;t;y;21
19;1.835;586;f;t;uuuu;t;y;24.75
6;5.665;2088;f;t;wwww;t;y;28.67
1;5.25;554;f;t;wwww;t;y;26.67
0;0.875;1238;f;t;uuuu;f;y;25.17
1;1.625;3043;t;t;wwww;t;y;35.17
0;0.835;1416;t;t;wwww;f;y;23.33
11;0;622;f;t;wwww;t;y;51.33
5;8.5;2412;t;t;uuuu;t;y;23.5
0;0.085;1058;f;t;uuuu;f;y;18.83
2;1.75;2959;t;t;wwww;t;y;13.75
11;0;828;t;t;uuuu;t;y;65.17
0;0.25;151;f;f;wwww;f;n;29.83
1;3.5;1544;f;t;wwww;t;y;40
2;1.5;2602;f;t;wwww;t;y;18.5
0;2.165;2452;t;f;wwww;f;y;22.08
3;0.25;1340;f;t;wwww;t;y;25.5
0;5.75;2141;t;t;wwww;f;y;27.67
0;3.25;305;f;f;uuuu;f;n;22.25
1;13;2716;t;t;wwww;t;y;67.75
3;5.5;3170;t;t;wwww;t;y;32.75
5;1;1565;t;t;wwww;t;y;26.67
1;1;2795;f;f;;t;y;20.08
11;0.415;1124;t;t;uuuu;t;y;46.67
5;1.75;1943;t;t;wwww;t;y;16.08
7;5;2896;t;t;uuuu;t;y;45.83
12;5.5;3428;t;t;wwww;t;y;32.67
0;0.5;107;t;t;wwww;f;n;21.5
7;4;2039;t;t;uuuu;t;y;30.5
0;0.375;2845;f;f;uuuu;f;y;33.67
5;1;709;t;t;wwww;t;y;26.67
5;5.04;683;t;t;wwww;t;y;29.25
6;3.5;3051;f;t;uuuu;t;y;25
19;1.835;3154;f;t;uuuu;t;y;24.75
7;2.29;2102;t;t;uuuu;t;y;22.83
0;0.125;2648;t;t;uuuu;f;y;37.75
1;0.46;398;f;t;wwww;t;y;23.17
11;2;1948;t;t;wwww;t;y;20.5
0;8.5;3402;t;t;uuuu;f;y;49.83
14;5.5;3314;f;t;uuuu;t;y;52.83
7;0.75;999;f;t;uuuu;t;y;19.17
0;5;2415;t;t;uuuu;f;y;36.75
0;0.835;511;f;t;wwww;f;y;23.25
0;0.665;2684;f;t;wwww;f;y;22.08
