ID;UKL;GJAH;ZIK;HUI;ERZ;CDx;BJZHD;NKJUD;LPI;BJKG
3497;99;oooo;;oooo;www;560.0;sss;0.0;0.0;qqqq
3498;34;rrr;x;oooo;pppp;18027.0;vvvv;180.0;1800000.0;hhhh
3499;17;rrr;;oooo;pppp;0.0;ggg;393.0;3930000.0;hhhh
3500;91;oooo;;oooo;www;837.0;sss;29.0;290000.0;hhhh
3501;13;oooo;y;oooo;www;0.0;sss;260.0;2600000.0;qqqq
3502;54;rrr;;oooo;pppp;1442.0;yyy;52.0;520000.0;qqqq
3503;127;rrr;;oooo;pppp;13212.0;ggg;0.0;0.0;bbb
3504;60;oooo;y;oooo;www;0.0;sss;228.0;2280000.0;qqqq
3505;88;oooo;;oooo;www;0.0;ggg;0.0;0.0;qqqq
3506;151;oooo;x;oooo;www;15000.0;vvvv;0.0;0.0;yy
3507;147;oooo;y;uuu;www;0.0;vvvv;300.0;3000000.0;qqqq
3508;28;rrr;y;oooo;pppp;0.0;vvvv;0.0;0.0;hhhh
3509;85;oooo;;oooo;www;300.0;hh;30.0;300000.0;hh
3510;155;oooo;;oooo;www;0.0;ee;0.0;0.0;hhhh
3511;19;rrr;;oooo;pppp;560.0;ee;370.0;3700000.0;qqqq
3512;158;oooo;;oooo;www;960.0;lll;100.0;1000000.0;lll
3513;163;oooo;x;oooo;www;99.0;ee;0.0;0.0;qqqq
3514;155;oooo;;oooo;www;1704.0;zzz;519.0;5190000.0;qqqq
3515;68;oooo;;oooo;www;0.0;ooo;93.0;930000.0;hhhh
3516;1;;;rrr;;0.0;;;;
3517;174;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
3518;69;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
3519;127;oooo;;oooo;www;134.0;xxx;0.0;0.0;ppp
3520;91;rrr;;uuu;pppp;0.0;vvvv;40.0;400000.0;qqqq
3521;145;oooo;;uuu;www;0.0;vvvv;0.0;0.0;lll
3522;175;oooo;;oooo;www;0.0;vvvv;128.0;1280000.0;hhhh
3523;51;oooo;;uuu;www;0.0;sss;0.0;0.0;qqqq
3524;83;rrr;x;oooo;pppp;500.0;vvvv;80.0;800000.0;qqqq
3525;155;oooo;;oooo;www;6.0;sss;100.0;1000000.0;qqqq
3526;160;oooo;y;oooo;www;11177.0;ee;440.0;4400000.0;qqqq
3527;127;oooo;;oooo;www;2283.0;vvvv;0.0;0.0;hhhh
3528;127;oooo;;oooo;www;2200.0;vvvv;0.0;0.0;qqqq
3529;18;oooo;;oooo;www;2503.0;sss;220.0;2200000.0;qqqq
3530;163;oooo;;oooo;www;367.0;vvvv;0.0;0.0;yy
3531;91;oooo;;oooo;www;1465.0;vvvv;50.0;500000.0;hhhh
3532;171;oooo;y;oooo;www;23.0;vvvv;349.0;3490000.0;yy
3533;154;oooo;x;oooo;www;0.0;sss;80.0;800000.0;qqqq
3534;166;oooo;;oooo;www;0.0;vvvv;100.0;1000000.0;qqqq
3535;114;oooo;;oooo;www;2028.0;mmm;24.0;240000.0;hhhh
3536;95;oooo;x;oooo;www;0.0;sss;49.0;490000.0;qqqq
3537;68;oooo;x;oooo;www;3065.0;vvvv;0.0;0.0;yy
3538;98;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
3539;163;oooo;x;oooo;www;0.0;ee;0.0;0.0;qqqq
3540;101;oooo;;oooo;www;0.0;ee;100.0;1000000.0;qqqq
3541;57;oooo;;oooo;www;7.0;zzz;420.0;4200000.0;qqqq
3542;47;rrr;y;oooo;pppp;0.0;vvvv;240.0;2400000.0;hhhh
3543;2;oooo;;oooo;www;1430.0;vvvv;300.0;3000000.0;qqqq
3544;79;rrr;y;oooo;pppp;0.0;zzz;164.0;1640000.0;qqqq
3545;98;oooo;y;oooo;www;0.0;zzz;0.0;0.0;qqqq
3546;34;rrr;;oooo;pppp;0.0;zzz;70.0;700000.0;hhhh
3547;86;oooo;;oooo;www;2206.0;yyy;120.0;1200000.0;qqqq
3548;168;oooo;x;oooo;www;918.0;ee;80.0;800000.0;qqqq
3549;139;ii;y;rrr;nnn;100000.0;hh;450.0;4500000.0;qqq
3550;30;rrr;;oooo;pppp;0.0;ee;211.0;2110000.0;qqqq
3551;46;oooo;x;oooo;www;610.0;kkk;274.0;2740000.0;yy
3552;132;oooo;y;oooo;www;0.0;hh;0.0;0.0;hh
3553;109;oooo;;oooo;www;551.0;zzz;300.0;3000000.0;hhhh
3554;27;oooo;;oooo;www;2184.0;vvvv;60.0;600000.0;qqqq
3555;68;oooo;x;oooo;www;2954.0;yyy;80.0;800000.0;hhhh
3556;108;rrr;;oooo;pppp;300.0;yyy;160.0;1600000.0;qqqq
3557;55;oooo;;oooo;www;0.0;sss;92.0;920000.0;hhhh
3558;12;oooo;;oooo;www;8.0;yyy;150.0;1500000.0;qqqq
3559;58;oooo;;oooo;www;6.0;yyy;290.0;2900000.0;qqqq
3560;177;oooo;x;oooo;www;1260.0;vvvv;0.0;0.0;qqqq
3561;1;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
3562;46;oooo;x;oooo;www;1210.0;vvvv;117.0;1170000.0;yy
3563;68;oooo;;oooo;www;0.0;sss;145.0;1450000.0;qqqq
3564;18;oooo;y;oooo;www;200.0;vvvv;260.0;2600000.0;hhhh
3565;1;;y;rrr;;0.0;;;;
3566;27;oooo;x;oooo;www;1270.0;mmm;150.0;1500000.0;qqqq
3567;81;oooo;;oooo;www;0.0;ee;96.0;960000.0;hhhh
3568;68;oooo;x;oooo;www;11202.0;mmm;0.0;0.0;qqqq
3569;67;oooo;x;oooo;www;300.0;sss;200.0;2000000.0;qqqq
3570;98;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
3571;178;oooo;x;oooo;www;1583.0;ee;0.0;0.0;qqqq
3572;60;oooo;x;oooo;www;0.0;ggg;0.0;0.0;bbb
3573;179;rrr;y;oooo;pppp;0.0;yyy;154.0;1540000.0;hhhh
3574;75;oooo;x;oooo;www;5000.0;kkk;0.0;0.0;yy
3575;155;rrr;x;oooo;pppp;1.0;yyy;160.0;1600000.0;qqqq
3576;176;oooo;x;oooo;www;0.0;ooo;396.0;3960000.0;qqqq
3577;13;oooo;;oooo;www;50000.0;ee;520.0;5200000.0;qqqq
3578;48;oooo;;oooo;www;300.0;ee;311.0;3110000.0;hhhh
3579;157;oooo;;oooo;www;500.0;mmm;380.0;3800000.0;qqqq
3580;1;oooo;y;oooo;www;0.0;ee;0.0;0.0;qqqq
3581;154;ii;y;uuu;nnn;0.0;ee;300.0;3000000.0;hh
3582;155;oooo;;oooo;www;500.0;sss;0.0;0.0;hhhh
3583;155;oooo;y;oooo;www;0.0;ee;100.0;1000000.0;qqqq
3584;152;oooo;;oooo;www;0.0;mmm;181.0;1810000.0;hhhh
3585;18;oooo;;oooo;www;150.0;vvvv;100.0;1000000.0;qqqq
3586;84;oooo;x;oooo;www;168.0;sss;381.0;3810000.0;hhhh
3587;160;rrr;x;oooo;pppp;59.0;zzz;840.0;8400000.0;qqqq
3588;155;oooo;;oooo;www;0.0;sss;80.0;800000.0;hhhh
3589;173;oooo;;oooo;www;1391.0;vvvv;200.0;2000000.0;qqqq
3590;148;oooo;;oooo;www;0.0;kkk;400.0;4000000.0;hhhh
3591;172;rrr;;oooo;pppp;400.0;sss;80.0;800000.0;qqqq
3592;33;oooo;;oooo;www;0.0;zzz;360.0;3600000.0;hhhh
3593;31;oooo;;oooo;www;600.0;vvvv;;;qqqq
3594;116;oooo;;oooo;www;444.0;vvvv;73.0;730000.0;yy
3595;5;rrr;;oooo;pppp;0.0;yyy;431.0;4310000.0;qqqq
3596;144;rrr;y;oooo;pppp;113.0;vvvv;232.0;2320000.0;qqqq
3597;55;rrr;x;oooo;pppp;7.0;vvvv;144.0;1440000.0;yy
3598;12;oooo;x;oooo;www;0.0;ee;0.0;0.0;hhhh
3599;101;oooo;;oooo;www;3000.0;zzz;0.0;0.0;hhhh
3600;24;oooo;x;oooo;www;2384.0;sss;140.0;1400000.0;hhhh
3601;158;rrr;;oooo;pppp;1000.0;yyy;120.0;1200000.0;qqqq
3602;19;rrr;;oooo;pppp;1236.0;sss;455.0;4550000.0;hhhh
3603;106;oooo;;oooo;www;284.0;yyy;290.0;2900000.0;hhhh
3604;61;oooo;;uuu;www;0.0;yyy;120.0;1200000.0;qqqq
3605;115;oooo;;oooo;www;0.0;ee;156.0;1560000.0;qqqq
3606;171;oooo;x;oooo;www;150.0;vvvv;312.0;3120000.0;hhhh
3607;93;oooo;x;oooo;www;196.0;zzz;520.0;5200000.0;qqqq
3608;12;rrr;;oooo;pppp;1065.0;yyy;260.0;2600000.0;qqqq
3609;43;oooo;x;oooo;www;0.0;ee;320.0;3200000.0;hhhh
3610;123;oooo;;oooo;www;1400.0;hh;0.0;0.0;hh
3611;1;;;rrr;;0.0;;;;
3612;12;oooo;;oooo;www;582.0;sss;0.0;0.0;qqqq
3613;101;oooo;;oooo;www;0.0;zzz;121.0;1210000.0;qqqq
3614;147;oooo;;oooo;www;0.0;sss;280.0;2800000.0;qqqq
3615;175;oooo;x;oooo;www;3290.0;zzz;303.0;3030000.0;qqqq
3616;120;oooo;;oooo;www;0.0;mmm;0.0;0.0;hhhh
3617;177;oooo;x;oooo;www;51100.0;ggg;375.0;3750000.0;yy
3618;91;oooo;;oooo;www;1249.0;kkk;0.0;0.0;yy
3619;179;oooo;;oooo;www;591.0;ee;88.0;880000.0;qqqq
3620;40;oooo;y;uuu;www;0.0;yyy;280.0;2800000.0;qqqq
3621;112;oooo;;oooo;www;0.0;ooo;200.0;2000000.0;qqqq
3622;138;oooo;;oooo;www;6700.0;kkk;0.0;0.0;yy
3623;110;oooo;y;uuu;www;0.0;ooo;110.0;1100000.0;qqqq
3624;147;oooo;;oooo;www;4071.0;zzz;340.0;3400000.0;qqqq
3625;62;oooo;x;oooo;www;3257.0;sss;129.0;1290000.0;qqqq
3626;87;oooo;;oooo;www;0.0;ee;100.0;1000000.0;qqqq
3627;148;rrr;;oooo;pppp;2732.0;mmm;380.0;3800000.0;qqqq
3628;5;oooo;y;oooo;www;5298.0;zzz;0.0;0.0;hhhh
3629;137;oooo;x;oooo;www;1000.0;zzz;0.0;0.0;hhhh
3630;83;oooo;;oooo;www;28.0;vvvv;40.0;400000.0;qqqq
3631;114;oooo;;oooo;www;258.0;ee;140.0;1400000.0;qqqq
3632;98;oooo;;oooo;www;0.0;sss;100.0;1000000.0;hhhh
3633;136;oooo;x;oooo;www;5000.0;vvvv;0.0;0.0;qqqq
3634;143;rrr;x;oooo;pppp;15.0;vvvv;0.0;0.0;qqqq
3635;114;oooo;;oooo;www;567.0;ee;120.0;1200000.0;qqqq
3636;164;oooo;;oooo;www;678.0;sss;0.0;0.0;hhhh
3637;163;oooo;y;oooo;www;0.0;yyy;70.0;700000.0;qqqq
3638;119;oooo;;oooo;www;5000.0;sss;0.0;0.0;hhhh
3639;122;oooo;;oooo;www;500.0;yyy;487.0;4870000.0;qqqq
3640;149;oooo;y;oooo;www;0.0;mmm;280.0;2800000.0;qqqq
3641;11;oooo;;oooo;www;2079.0;yyy;120.0;1200000.0;qqqq
3642;60;oooo;x;oooo;www;1000.0;sss;408.0;4080000.0;hhhh
3643;80;oooo;x;oooo;www;1655.0;vvvv;181.0;1810000.0;hhhh
3644;53;rrr;;oooo;pppp;300.0;yyy;80.0;800000.0;qqqq
3645;76;oooo;;oooo;www;790.0;yyy;0.0;0.0;hhhh
3646;65;oooo;x;oooo;www;0.0;ee;399.0;3990000.0;hhhh
3647;28;rrr;;oooo;pppp;0.0;ee;370.0;3700000.0;qqqq
3648;158;oooo;;oooo;www;0.0;vvvv;160.0;1600000.0;yy
3649;110;oooo;;oooo;www;19.0;vvvv;220.0;2200000.0;qqqq
3650;1;rrr;;uuu;pppp;1.0;ooo;500.0;5000000.0;yy
3651;144;oooo;x;oooo;www;768.0;sss;240.0;2400000.0;qqqq
3652;37;oooo;;oooo;www;639.0;sss;102.0;1020000.0;hhhh
3653;103;oooo;x;oooo;www;0.0;zzz;100.0;1000000.0;hhhh
3654;161;oooo;x;oooo;www;0.0;vvvv;100.0;1000000.0;hhhh
3655;171;oooo;x;oooo;www;690.0;vvvv;352.0;3520000.0;qqqq
3656;118;oooo;x;oooo;www;0.0;kkk;0.0;0.0;yy
3657;1;;;rrr;;0.0;;;;
3658;25;oooo;;uuu;www;0.0;kkk;80.0;800000.0;yy
3659;101;oooo;;oooo;www;0.0;ggg;22.0;220000.0;bbb
3660;26;oooo;;oooo;www;3000.0;vvvv;200.0;2000000.0;qqqq
3661;106;oooo;;oooo;www;8851.0;hh;0.0;0.0;hh
3662;27;oooo;y;oooo;www;200.0;yyy;239.0;2390000.0;qqqq
3663;134;oooo;x;oooo;www;0.0;yyy;0.0;0.0;yy
3664;168;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
3665;16;oooo;;oooo;www;20.0;zzz;395.0;3950000.0;qqqq
3666;71;oooo;;oooo;www;1332.0;ooo;360.0;3600000.0;qqqq
3667;163;oooo;;oooo;www;1000.0;zzz;0.0;0.0;hhhh
3668;31;oooo;;oooo;www;0.0;ooo;204.0;2040000.0;qqqq
3669;107;oooo;;oooo;www;1349.0;ee;80.0;800000.0;qqqq
3670;164;oooo;;oooo;www;824.0;sss;280.0;2800000.0;hhhh
3671;90;oooo;;oooo;www;0.0;ggg;0.0;0.0;yy
3672;152;oooo;;oooo;www;300.0;kkk;120.0;1200000.0;qqqq
3673;40;oooo;x;oooo;www;7059.0;ee;0.0;0.0;qqqq
3674;164;oooo;;oooo;www;0.0;kkk;320.0;3200000.0;hhhh
3675;60;oooo;;oooo;www;0.0;mmm;80.0;800000.0;qqqq
3676;131;oooo;;oooo;www;10561.0;sss;21.0;210000.0;qqqq
3677;13;oooo;;oooo;www;0.0;kkk;216.0;2160000.0;yy
3678;164;oooo;;oooo;www;0.0;vvvv;491.0;4910000.0;hhhh
3679;126;oooo;x;oooo;www;0.0;ee;168.0;1680000.0;qqqq
3680;147;oooo;x;oooo;www;456.0;vvvv;0.0;0.0;qqqq
3681;130;oooo;x;oooo;www;730.0;yyy;250.0;2500000.0;qqqq
3682;124;oooo;x;oooo;www;1000.0;hh;0.0;0.0;hh
3683;101;oooo;;oooo;www;278.0;yyy;80.0;800000.0;qqqq
3684;68;oooo;;oooo;www;500.0;ee;0.0;0.0;yy
3685;140;oooo;;oooo;www;500.0;zzz;515.0;5150000.0;hhhh
3686;1;oooo;;oooo;www;0.0;vvvv;0.0;0.0;yy
3687;97;oooo;x;oooo;www;50.0;ee;80.0;800000.0;hhhh
3688;158;oooo;;oooo;www;0.0;ooo;360.0;3600000.0;qqqq
3689;158;oooo;x;oooo;www;2279.0;zzz;290.0;2900000.0;qqqq
3690;12;oooo;x;oooo;www;327.0;yyy;200.0;2000000.0;hhhh
3691;65;oooo;;oooo;www;245.0;sss;120.0;1200000.0;qqqq
3692;157;oooo;;oooo;www;6.0;ee;440.0;4400000.0;hhhh
3693;113;oooo;x;oooo;www;458.0;ee;400.0;4000000.0;hhhh
3694;154;oooo;x;oooo;www;15108.0;ooo;260.0;2600000.0;qqqq
3695;74;oooo;x;oooo;www;26726.0;sss;;;qqqq
3696;179;oooo;x;oooo;www;0.0;sss;120.0;1200000.0;qqqq
3697;82;oooo;;oooo;www;221.0;vvvv;0.0;0.0;qqqq
3698;13;oooo;;oooo;www;3.0;yyy;100.0;1000000.0;qqqq
3699;57;oooo;y;oooo;www;4000.0;ggg;0.0;0.0;qqqq
2497;81;oooo;;oooo;www;0.0;ee;96.0;960000.0;hhhh
2010;28;rrr;y;oooo;pppp;0.0;vvvv;0.0;0.0;hhhh
819;158;rrr;;oooo;pppp;1000.0;yyy;120.0;1200000.0;qqqq
653;110;oooo;;oooo;www;19.0;vvvv;220.0;2200000.0;qqqq
1746;152;oooo;;oooo;www;300.0;kkk;120.0;1200000.0;qqqq
1261;175;oooo;x;oooo;www;3290.0;zzz;303.0;3030000.0;qqqq
2429;17;rrr;;oooo;pppp;0.0;ggg;393.0;3930000.0;hhhh
2061;58;oooo;;oooo;www;6.0;yyy;290.0;2900000.0;qqqq
1838;30;rrr;;oooo;pppp;0.0;ee;211.0;2110000.0;qqqq
2081;157;oooo;;oooo;www;500.0;mmm;380.0;3800000.0;qqqq
2369;103;oooo;x;oooo;www;0.0;zzz;100.0;1000000.0;hhhh
621;177;oooo;x;oooo;www;51100.0;ggg;375.0;3750000.0;yy
3369;155;oooo;y;oooo;www;0.0;ee;100.0;1000000.0;qqqq
3612;12;oooo;;oooo;www;582.0;sss;0.0;0.0;qqqq
2316;24;oooo;x;oooo;www;2384.0;sss;140.0;1400000.0;hhhh
3494;145;oooo;y;oooo;www;40.0;sss;200.0;2000000.0;ppp
3286;91;oooo;;oooo;www;837.0;sss;29.0;290000.0;hhhh
1852;18;oooo;y;oooo;www;200.0;vvvv;260.0;2600000.0;hhhh
1317;90;oooo;;oooo;www;0.0;ggg;0.0;0.0;yy
3583;155;oooo;y;oooo;www;0.0;ee;100.0;1000000.0;qqqq
3583;155;oooo;y;oooo;www;0.0;ee;100.0;1000000.0;qqqq
1946;25;oooo;;uuu;www;0.0;kkk;80.0;800000.0;yy
1490;83;oooo;;oooo;www;28.0;vvvv;40.0;400000.0;qqqq
963;91;oooo;;oooo;www;1465.0;vvvv;50.0;500000.0;hhhh
1398;98;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
3553;109;oooo;;oooo;www;551.0;zzz;300.0;3000000.0;hhhh
1910;138;oooo;;oooo;www;6700.0;kkk;0.0;0.0;yy
162;44;oooo;;oooo;www;0.0;kkk;120.0;1200000.0;hhhh
1659;18;oooo;;oooo;www;150.0;vvvv;100.0;1000000.0;qqqq
111;127;oooo;;oooo;www;134.0;xxx;0.0;0.0;ppp
118;160;oooo;y;oooo;www;11177.0;ee;440.0;4400000.0;qqqq
2609;126;oooo;x;oooo;www;0.0;ee;168.0;1680000.0;qqqq
737;127;oooo;;oooo;www;134.0;xxx;0.0;0.0;ppp
723;88;oooo;;oooo;www;0.0;ggg;0.0;0.0;qqqq
743;155;oooo;;oooo;www;6.0;sss;100.0;1000000.0;qqqq
1255;43;oooo;x;oooo;www;0.0;ee;320.0;3200000.0;hhhh
1952;168;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
255;84;oooo;x;oooo;www;168.0;sss;381.0;3810000.0;hhhh
3473;97;oooo;x;oooo;www;50.0;ee;80.0;800000.0;hhhh
228;161;oooo;y;oooo;www;1004.0;ee;260.0;2600000.0;qqqq
3437;144;oooo;x;oooo;www;768.0;sss;240.0;2400000.0;qqqq
2124;138;oooo;;oooo;www;6700.0;kkk;0.0;0.0;yy
3185;101;oooo;;oooo;www;0.0;zzz;121.0;1210000.0;qqqq
871;103;oooo;x;oooo;www;0.0;zzz;100.0;1000000.0;hhhh
949;174;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
2890;171;oooo;y;oooo;www;23.0;vvvv;349.0;3490000.0;yy
1777;2;oooo;;oooo;www;31285.0;xxx;164.0;1640000.0;hhhh
2161;101;oooo;;oooo;www;0.0;ggg;22.0;220000.0;bbb
287;29;oooo;;oooo;www;501.0;ee;0.0;0.0;qqqq
2777;136;oooo;x;oooo;www;5000.0;vvvv;0.0;0.0;qqqq
151;8;rrr;y;oooo;pppp;0.0;mmm;224.0;2240000.0;qqqq
634;83;oooo;;oooo;www;28.0;vvvv;40.0;400000.0;qqqq
991;58;oooo;;oooo;www;6.0;yyy;290.0;2900000.0;qqqq
2593;134;oooo;x;oooo;www;0.0;yyy;0.0;0.0;yy
2979;112;oooo;;oooo;www;0.0;ooo;200.0;2000000.0;qqqq
2221;88;oooo;;oooo;www;0.0;ggg;0.0;0.0;qqqq
248;157;oooo;;oooo;www;500.0;mmm;380.0;3800000.0;qqqq
2212;164;oooo;x;oooo;www;0.0;vvvv;312.0;3120000.0;qqqq
2218;54;rrr;;oooo;pppp;1442.0;yyy;52.0;520000.0;qqqq
2891;154;oooo;x;oooo;www;0.0;sss;80.0;800000.0;qqqq
782;18;oooo;y;oooo;www;200.0;vvvv;260.0;2600000.0;hhhh
1571;99;oooo;;oooo;www;560.0;sss;0.0;0.0;qqqq
2486;108;rrr;;oooo;pppp;300.0;yyy;160.0;1600000.0;qqqq
3622;138;oooo;;oooo;www;6700.0;kkk;0.0;0.0;yy
2219;127;rrr;;oooo;pppp;13212.0;ggg;0.0;0.0;bbb
2876;69;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
1845;55;oooo;;oooo;www;0.0;sss;92.0;920000.0;hhhh
736;69;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
3483;82;oooo;;oooo;www;221.0;vvvv;0.0;0.0;qqqq
2295;157;oooo;;oooo;www;500.0;mmm;380.0;3800000.0;qqqq
2811;163;oooo;;oooo;www;1000.0;zzz;0.0;0.0;hhhh
201;98;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
3415;137;oooo;x;oooo;www;1000.0;zzz;0.0;0.0;hhhh
1340;154;oooo;x;oooo;www;15108.0;ooo;260.0;2600000.0;qqqq
2290;75;oooo;x;oooo;www;5000.0;kkk;0.0;0.0;yy
118;160;oooo;y;oooo;www;11177.0;ee;440.0;4400000.0;qqqq
1692;91;oooo;;oooo;www;1249.0;kkk;0.0;0.0;yy
1637;68;oooo;;oooo;www;0.0;sss;145.0;1450000.0;qqqq
1870;155;oooo;;oooo;www;500.0;sss;0.0;0.0;hhhh
2425;129;oooo;x;oooo;www;247.0;lll;0.0;0.0;hh
265;144;rrr;y;oooo;pppp;113.0;vvvv;232.0;2320000.0;qqqq
3685;140;oooo;;oooo;www;500.0;zzz;515.0;5150000.0;hhhh
338;114;oooo;;oooo;www;258.0;ee;140.0;1400000.0;qqqq
2927;67;oooo;x;oooo;www;300.0;sss;200.0;2000000.0;qqqq
1994;46;oooo;;oooo;www;0.0;ooo;225.0;2250000.0;qqqq
1484;147;oooo;;oooo;www;4071.0;zzz;340.0;3400000.0;qqqq
227;157;oooo;;oooo;www;55.0;mmm;280.0;2800000.0;qqqq
2818;164;oooo;;oooo;www;0.0;kkk;320.0;3200000.0;hhhh
1738;168;oooo;;oooo;www;0.0;vvvv;0.0;0.0;qqqq
1615;57;oooo;;oooo;www;7.0;zzz;420.0;4200000.0;qqqq
900;124;oooo;x;oooo;www;1000.0;hh;0.0;0.0;hh
2647;127;rrr;;oooo;pppp;13212.0;ggg;0.0;0.0;bbb
2256;101;oooo;;oooo;www;0.0;ee;100.0;1000000.0;qqqq
349;171;rrr;y;oooo;pppp;2.0;xxx;132.0;1320000.0;ppp
3054;179;oooo;x;oooo;www;0.0;sss;120.0;1200000.0;qqqq
804;84;oooo;x;oooo;www;168.0;sss;381.0;3810000.0;hhhh
3667;163;oooo;;oooo;www;1000.0;zzz;0.0;0.0;hhhh
1621;86;oooo;;oooo;www;2206.0;yyy;120.0;1200000.0;qqqq
2759;175;oooo;x;oooo;www;3290.0;zzz;303.0;3030000.0;qqqq
2682;98;oooo;x;oooo;www;0.0;sss;0.0;0.0;qqqq
2560;83;oooo;;oooo;www;28.0;vvvv;40.0;400000.0;qqqq
241;155;oooo;;oooo;www;67.0;yyy;300.0;3000000.0;qqqq
2394;164;oooo;;oooo;www;0.0;vvvv;491.0;4910000.0;hhhh
492;80;oooo;x;oooo;www;2000.0;ee;88.0;880000.0;hhhh
995;68;oooo;;oooo;www;0.0;sss;145.0;1450000.0;qqqq
557;109;oooo;;oooo;www;551.0;zzz;300.0;3000000.0;hhhh
294;87;oooo;;oooo;www;1000.0;kkk;200.0;2000000.0;qqqq
1654;1;oooo;y;oooo;www;0.0;ee;0.0;0.0;qqqq
2172;164;oooo;;oooo;www;824.0;sss;280.0;2800000.0;hhhh
1814;160;oooo;y;oooo;www;11177.0;ee;440.0;4400000.0;qqqq
3263;65;oooo;;oooo;www;245.0;sss;120.0;1200000.0;qqqq
3695;74;oooo;x;oooo;www;26726.0;sss;;;qqqq
2201;57;oooo;y;oooo;www;4000.0;ggg;0.0;0.0;qqqq
923;17;rrr;;oooo;pppp;5777.0;vvvv;160.0;1600000.0;qqqq
956;83;rrr;x;oooo;pppp;500.0;vvvv;80.0;800000.0;qqqq
3411;62;oooo;x;oooo;www;3257.0;sss;129.0;1290000.0;qqqq
511;147;oooo;y;uuu;www;0.0;vvvv;300.0;3000000.0;qqqq
1807;127;oooo;;oooo;www;134.0;xxx;0.0;0.0;ppp
2569;122;oooo;;oooo;www;500.0;yyy;487.0;4870000.0;qqqq
642;119;oooo;;oooo;www;5000.0;sss;0.0;0.0;hhhh
934;54;rrr;;oooo;pppp;1442.0;yyy;52.0;520000.0;qqqq
3452;71;oooo;;oooo;www;1332.0;ooo;360.0;3600000.0;qqqq
1247;158;rrr;;oooo;pppp;1000.0;yyy;120.0;1200000.0;qqqq
2086;152;oooo;;oooo;www;0.0;mmm;181.0;1810000.0;hhhh
921;2;oooo;;oooo;www;31285.0;xxx;164.0;1640000.0;hhhh
3475;158;oooo;x;oooo;www;2279.0;zzz;290.0;2900000.0;qqqq
3104;171;oooo;y;oooo;www;23.0;vvvv;349.0;3490000.0;yy
2793;110;oooo;;oooo;www;19.0;vvvv;220.0;2200000.0;qqqq
825;93;oooo;x;oooo;www;196.0;zzz;520.0;5200000.0;qqqq
2226;155;oooo;;oooo;www;0.0;ee;0.0;0.0;hhhh
1426;27;oooo;x;oooo;www;1270.0;mmm;150.0;1500000.0;qqqq
3284;34;rrr;x;oooo;pppp;18027.0;vvvv;180.0;1800000.0;hhhh
1944;118;oooo;x;oooo;www;0.0;kkk;0.0;0.0;yy
2937;157;oooo;;oooo;www;500.0;mmm;380.0;3800000.0;qqqq
1924;164;oooo;;oooo;www;678.0;sss;0.0;0.0;hhhh
3472;1;oooo;;oooo;www;0.0;vvvv;0.0;0.0;yy
2469;163;oooo;x;oooo;www;0.0;ee;0.0;0.0;qqqq
100;118;oooo;y;oooo;www;1110.0;ggg;140.0;1400000.0;yy
720;54;rrr;;oooo;pppp;1442.0;yyy;52.0;520000.0;qqqq
3030;152;oooo;;oooo;www;300.0;kkk;120.0;1200000.0;qqqq
957;155;oooo;;oooo;www;6.0;sss;100.0;1000000.0;qqqq
3075;127;rrr;;oooo;pppp;13212.0;ggg;0.0;0.0;bbb
2177;60;oooo;;oooo;www;0.0;mmm;80.0;800000.0;qqqq
266;55;rrr;x;oooo;pppp;7.0;vvvv;144.0;1440000.0;yy
2460;163;oooo;;oooo;www;367.0;vvvv;0.0;0.0;yy
112;91;rrr;;uuu;pppp;0.0;vvvv;40.0;400000.0;qqqq
3296;155;oooo;;oooo;www;0.0;ee;0.0;0.0;hhhh
1530;164;oooo;;oooo;www;824.0;sss;280.0;2800000.0;hhhh
1137;17;rrr;;oooo;pppp;5777.0;vvvv;160.0;1600000.0;qqqq
3485;57;oooo;y;oooo;www;4000.0;ggg;0.0;0.0;qqqq
4;40;oooo;y;oooo;www;0.0;mmm;232.0;2320000.0;qqqq
1111;126;oooo;x;oooo;www;0.0;ee;168.0;1680000.0;qqqq
3207;114;oooo;;oooo;www;567.0;ee;120.0;1200000.0;qqqq
601;55;rrr;x;oooo;pppp;7.0;vvvv;144.0;1440000.0;yy
2095;31;oooo;;oooo;www;600.0;vvvv;;;qqqq
1330;68;oooo;;oooo;www;500.0;ee;0.0;0.0;yy
1492;98;oooo;;oooo;www;0.0;sss;100.0;1000000.0;hhhh
2037;114;oooo;;oooo;www;2028.0;mmm;24.0;240000.0;hhhh
1385;155;oooo;;oooo;www;6.0;sss;100.0;1000000.0;qqqq
3556;108;rrr;;oooo;pppp;300.0;yyy;160.0;1600000.0;qqqq
